name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Pablo Fornals,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y,"RW,LW",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.0,3.0,1.0,5.0,0.0,0.0,0.1,2.0,0.0,28.0,32.0,87.5,5.0,32.0,5.0,0.0,3.0,
Pablo Fornals,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y,"AM,LW",76.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,26.0,4.0,0.0,3.0,0.2,0.2,0.5,3.0,1.0,12.0,21.0,57.1,2.0,17.0,1.0,1.0,2.0,
Saïd Benrahma,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,Y,AM,87.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,44.0,10.0,1.0,0.0,0.0,0.2,0.2,0.2,5.0,2.0,23.0,34.0,67.6,3.0,37.0,6.0,1.0,3.0,
Saïd Benrahma,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,Y,LW,87.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,50.0,15.0,0.0,0.0,1.0,0.6,0.6,0.3,3.0,1.0,31.0,37.0,83.8,0.0,40.0,5.0,1.0,2.0,
Saïd Benrahma,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,Y,"LW,AM",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39.0,10.0,2.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,26.0,29.0,89.7,7.0,31.0,2.0,1.0,2.0,
Saïd Benrahma,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,Y,AM,62.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,14.0,1.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,30.0,41.0,73.2,1.0,36.0,6.0,0.0,1.0,
Saïd Benrahma,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,Y,FW,87.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,51.0,20.0,2.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,28.0,39.0,71.8,1.0,39.0,2.0,2.0,2.0,
Saïd Benrahma,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y,"LW,RW",90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,48.0,14.0,5.0,1.0,0.0,0.2,0.2,0.3,6.0,0.0,27.0,34.0,79.4,3.0,39.0,6.0,2.0,3.0,
Saïd Benrahma,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,Y,AM,90.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,43.0,7.0,1.0,1.0,1.0,0.3,0.3,0.1,4.0,0.0,25.0,33.0,75.8,6.0,27.0,3.0,0.0,1.0,
Saïd Benrahma,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y,AM,86.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,44.0,5.0,0.0,1.0,0.0,0.2,0.2,0.1,3.0,0.0,29.0,37.0,78.4,4.0,37.0,7.0,1.0,2.0,
Saïd Benrahma,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y,AM,84.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,42.0,33.0,2.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,24.0,28.0,85.7,1.0,30.0,3.0,0.0,3.0,
Saïd Benrahma,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y,LW,63.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,7.0,1.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,18.0,21.0,85.7,2.0,24.0,4.0,1.0,2.0,
Saïd Benrahma,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y,LW,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.0,0.0,0.0,1.0,0.0,0.0,0.2,2.0,0.0,22.0,30.0,73.3,4.0,32.0,6.0,2.0,2.0,
Saïd Benrahma,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y,AM,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,27.0,34.0,79.4,2.0,30.0,3.0,2.0,5.0,
Saïd Benrahma,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y,AM,58.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,8.0,13.0,61.5,0.0,16.0,1.0,2.0,2.0,
Saïd Benrahma,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y,"LW,AM",75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,22.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,13.0,24.0,54.2,2.0,26.0,4.0,2.0,7.0,
Michail Antonio,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,Y,FW,89.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,41.0,13.0,0.0,0.0,0.0,1.1,0.8,0.1,3.0,2.0,19.0,28.0,67.9,1.0,26.0,5.0,1.0,2.0,
Michail Antonio,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,Y,FW,88.0,2.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,39.0,15.0,3.0,1.0,1.0,1.0,1.0,0.6,5.0,2.0,14.0,25.0,56.0,3.0,27.0,6.0,2.0,2.0,
Michail Antonio,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,Y,FW,90.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,42.0,8.0,1.0,0.0,1.0,0.4,0.4,0.5,5.0,1.0,16.0,30.0,53.3,0.0,32.0,4.0,1.0,1.0,
Michail Antonio,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,Y,FW,89.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,43.0,18.0,2.0,2.0,0.0,0.1,0.1,0.0,2.0,0.0,17.0,26.0,65.4,0.0,33.0,3.0,0.0,2.0,
Michail Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michail Antonio,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y,FW,89.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,46.0,10.0,2.0,0.0,1.0,0.9,0.9,0.5,7.0,1.0,22.0,26.0,84.6,2.0,42.0,9.0,3.0,4.0,
