name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Jordan Henderson,2021-08-21,Sat,2,Home,W 2–0,Liverpool,Burnley,Y*,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,70.0,85.7,7.0,52.0,4.0,1.0,1.0,
Jordan Henderson,2021-08-28,Sat,3,Home,D 1–1,Liverpool,Chelsea,Y*,CM,73.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,87.0,7.0,0.0,2.0,0.0,0.3,0.3,0.0,1.0,0.0,72.0,83.0,86.7,6.0,67.0,3.0,0.0,0.0,
Jordan Henderson,2021-09-12,Sun,4,Away,W 3–0,Liverpool,Leeds United,N,CM,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,13.0,1.0,1.0,1.0,0.1,0.1,0.1,3.0,1.0,21.0,24.0,87.5,1.0,21.0,0.0,0.0,0.0,
Jordan Henderson,2021-09-18,Sat,5,Home,W 3–0,Liverpool,Crystal Palace,Y*,CM,87.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64.0,16.0,2.0,0.0,1.0,0.1,0.1,0.4,6.0,0.0,41.0,52.0,78.8,3.0,38.0,4.0,1.0,4.0,
Jordan Henderson,2021-09-25,Sat,6,Away,D 3–3,Liverpool,Brentford,Y*,"CM,DM",90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,16.0,1.0,2.0,1.0,0.0,0.0,0.5,3.0,1.0,47.0,56.0,83.9,2.0,46.0,4.0,0.0,0.0,
Jordan Henderson,2021-10-03,Sun,7,Home,D 2–2,Liverpool,Manchester City,Y*,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,31.0,44.0,70.5,3.0,31.0,0.0,1.0,3.0,
Jordan Henderson,2021-10-16,Sat,8,Away,W 5–0,Liverpool,Watford,Y*,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,117.0,89.7,8.0,84.0,8.0,0.0,0.0,
Jordan Henderson,2021-10-24,Sun,9,Away,W 5–0,Liverpool,Manchester Utd,Y*,DM,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,14.0,3.0,4.0,2.0,0.0,0.0,0.4,6.0,1.0,126.0,131.0,96.2,6.0,96.0,4.0,0.0,0.0,
Jordan Henderson,2021-10-30,Sat,10,Home,D 2–2,Liverpool,Brighton,Y*,DM,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,78.0,16.0,4.0,3.0,0.0,0.1,0.1,0.0,1.0,0.0,55.0,64.0,85.9,2.0,47.0,2.0,0.0,1.0,
Jordan Henderson,2021-11-07,Sun,11,Away,L 2–3,Liverpool,West Ham,Y*,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,9.0,1.0,0.0,2.0,0.0,0.0,0.3,4.0,0.0,87.0,96.0,90.6,10.0,66.0,9.0,1.0,1.0,
Jordan Henderson,2021-11-20,Sat,12,Home,W 4–0,Liverpool,Arsenal,N,CM,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,90.5,2.0,19.0,0.0,0.0,0.0,
Jordan Henderson,2021-11-27,Sat,13,Home,W 4–0,Liverpool,Southampton,Y*,CM,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,10.0,0.0,0.0,1.0,0.1,0.1,0.2,6.0,1.0,40.0,51.0,78.4,5.0,36.0,4.0,2.0,2.0,
Jordan Henderson,2021-12-01,Wed,14,Away,W 4–1,Liverpool,Everton,Y*,CM,82.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,72.0,16.0,1.0,1.0,1.0,0.1,0.1,0.3,3.0,1.0,43.0,66.0,65.2,12.0,39.0,6.0,1.0,1.0,
Diogo Jota,2021-08-14,Sat,1,Away,W 3–0,Liverpool,Norwich City,Y,FW,60.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,22.0,14.0,1.0,0.0,0.0,0.7,0.7,0.0,3.0,0.0,8.0,13.0,61.5,1.0,15.0,2.0,2.0,4.0,
