name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Harry Kane,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,FW,90.0,26.0,35.0,74.3,362.0,68.0,17.0,19.0,89.5,3.0,5.0,60.0,3.0,6.0,50.0,0.0,0.3,1.0,1.0,1.0,1.0,2.0,
Harry Kane,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,FW,90.0,20.0,24.0,83.3,379.0,149.0,13.0,14.0,92.9,4.0,5.0,80.0,3.0,3.0,100.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,
Lucas Moura,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,RW,90.0,31.0,36.0,86.1,497.0,169.0,16.0,18.0,88.9,10.0,13.0,76.9,4.0,4.0,100.0,0.0,0.2,3.0,4.0,1.0,0.0,5.0,
Lucas Moura,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,RW,66.0,12.0,15.0,80.0,188.0,96.0,6.0,7.0,85.7,6.0,8.0,75.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,3.0,
Lucas Moura,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,RW,23.0,8.0,12.0,66.7,126.0,48.0,5.0,8.0,62.5,3.0,4.0,75.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,
Lucas Moura,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,"FW,AM",90.0,20.0,28.0,71.4,252.0,51.0,13.0,14.0,92.9,2.0,5.0,40.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,
Lucas Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Moura,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,RW,90.0,34.0,46.0,73.9,502.0,122.0,19.0,21.0,90.5,13.0,18.0,72.2,1.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,
Lucas Moura,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,RW,88.0,36.0,47.0,76.6,533.0,159.0,23.0,29.0,79.3,11.0,15.0,73.3,2.0,3.0,66.7,0.0,0.2,3.0,4.0,2.0,0.0,6.0,
Lucas Moura,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,RW,90.0,38.0,48.0,79.2,545.0,145.0,23.0,26.0,88.5,14.0,18.0,77.8,1.0,3.0,33.3,0.0,0.0,1.0,6.0,1.0,0.0,3.0,
Lucas Moura,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,RW,89.0,32.0,45.0,71.1,505.0,89.0,17.0,21.0,81.0,13.0,17.0,76.5,1.0,3.0,33.3,0.0,0.0,0.0,6.0,1.0,0.0,6.0,
Lucas Moura,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,RW,53.0,20.0,25.0,80.0,299.0,148.0,11.0,11.0,100.0,7.0,10.0,70.0,1.0,2.0,50.0,0.0,0.2,2.0,3.0,2.0,0.0,5.0,
Lucas Moura,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,AM,70.0,30.0,37.0,81.1,407.0,91.0,20.0,20.0,100.0,8.0,11.0,72.7,1.0,2.0,50.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,
Lucas Moura,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,RW,87.0,19.0,34.0,55.9,270.0,113.0,9.0,15.0,60.0,10.0,14.0,71.4,0.0,2.0,0.0,1.0,0.4,3.0,1.0,2.0,0.0,4.0,
Oliver Skipp,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,DM,90.0,22.0,26.0,84.6,408.0,53.0,8.0,9.0,88.9,13.0,14.0,92.9,1.0,3.0,33.3,0.0,0.0,0.0,2.0,0.0,0.0,2.0,
Oliver Skipp,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,DM,90.0,36.0,44.0,81.8,596.0,124.0,20.0,21.0,95.2,15.0,17.0,88.2,1.0,4.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,
Oliver Skipp,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,DM,90.0,64.0,68.0,94.1,1221.0,270.0,25.0,25.0,100.0,32.0,34.0,94.1,7.0,8.0,87.5,0.0,0.0,0.0,11.0,0.0,0.0,9.0,
Oliver Skipp,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,DM,90.0,27.0,31.0,87.1,518.0,127.0,11.0,11.0,100.0,13.0,14.0,92.9,3.0,5.0,60.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,
Oliver Skipp,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,N,DM,29.0,16.0,17.0,94.1,288.0,70.0,6.0,6.0,100.0,9.0,9.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,
Oliver Skipp,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,DM,45.0,29.0,30.0,96.7,606.0,127.0,7.0,8.0,87.5,15.0,15.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,
Oliver Skipp,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,DM,90.0,35.0,41.0,85.4,610.0,156.0,13.0,15.0,86.7,20.0,22.0,90.9,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Oliver Skipp,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,DM,90.0,71.0,74.0,95.9,1104.0,334.0,35.0,36.0,97.2,32.0,33.0,97.0,3.0,4.0,75.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,
Oliver Skipp,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,DM,90.0,79.0,88.0,89.8,1543.0,359.0,24.0,25.0,96.0,46.0,50.0,92.0,8.0,11.0,72.7,0.0,0.0,0.0,14.0,1.0,0.0,5.0,
Oliver Skipp,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,DM,65.0,26.0,30.0,86.7,448.0,92.0,11.0,13.0,84.6,14.0,16.0,87.5,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,
Oliver Skipp,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,DM,90.0,43.0,47.0,91.5,897.0,271.0,12.0,13.0,92.3,24.0,26.0,92.3,6.0,7.0,85.7,0.0,0.1,2.0,3.0,0.0,0.0,7.0,
Emerson,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,RB,90.0,34.0,44.0,77.3,523.0,223.0,20.0,22.0,90.9,13.0,17.0,76.5,1.0,3.0,33.3,0.0,0.0,0.0,3.0,0.0,0.0,2.0,
Emerson,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,RB,90.0,35.0,43.0,81.4,540.0,187.0,17.0,19.0,89.5,15.0,16.0,93.8,1.0,3.0,33.3,0.0,0.0,1.0,2.0,1.0,1.0,2.0,
Emerson,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,RB,45.0,35.0,36.0,97.2,509.0,207.0,23.0,23.0,100.0,11.0,11.0,100.0,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,
Emerson,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,RB,90.0,45.0,64.0,70.3,782.0,287.0,21.0,23.0,91.3,19.0,29.0,65.5,4.0,7.0,57.1,0.0,0.1,1.0,3.0,0.0,0.0,1.0,
Emerson,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,RB,90.0,33.0,58.0,56.9,669.0,237.0,18.0,25.0,72.0,9.0,20.0,45.0,6.0,11.0,54.5,0.0,0.0,0.0,2.0,1.0,0.0,4.0,
Emerson,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,RB,90.0,39.0,48.0,81.3,640.0,156.0,18.0,22.0,81.8,20.0,21.0,95.2,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
Emerson,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,RB,90.0,80.0,96.0,83.3,1157.0,266.0,50.0,54.0,92.6,21.0,24.0,87.5,6.0,9.0,66.7,0.0,0.1,2.0,2.0,0.0,0.0,4.0,
