name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Sergio Reguilón,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,WB,78.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,47.0,20.0,2.0,6.0,3.0,0.7,0.7,0.3,1.0,0.0,15.0,29.0,51.7,2.0,29.0,4.0,0.0,4.0,
Harry Kane,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,FW,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.0,6.0,0.0,0.0,0.0,0.3,0.3,0.1,2.0,0.0,7.0,10.0,70.0,2.0,7.0,2.0,0.0,0.0,
Harry Kane,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,FW,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,34.0,10.0,0.0,0.0,0.0,0.1,0.1,0.3,3.0,0.0,21.0,26.0,80.8,4.0,29.0,3.0,2.0,3.0,
Harry Kane,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,23.0,69.6,1.0,26.0,1.0,2.0,3.0,
Harry Kane,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,AM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,42.0,13.0,1.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,24.0,31.0,77.4,3.0,28.0,2.0,1.0,2.0,
Harry Kane,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,FW,90.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,25.0,6.0,0.0,0.0,1.0,0.6,0.6,0.0,0.0,0.0,10.0,13.0,76.9,0.0,12.0,0.0,0.0,1.0,
Harry Kane,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,FW,90.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,48.0,23.0,1.0,0.0,0.0,0.6,0.6,0.3,3.0,0.0,20.0,28.0,71.4,1.0,31.0,6.0,1.0,4.0,
Harry Kane,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,FW,90.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,32.0,6.0,0.0,0.0,0.0,0.3,0.3,0.8,3.0,1.0,23.0,25.0,92.0,1.0,20.0,2.0,1.0,2.0,
Harry Kane,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,FW,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,26.0,80.8,2.0,24.0,1.0,2.0,4.0,
Harry Kane,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,FW,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,59.3,1.0,17.0,1.0,0.0,0.0,
