name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Pierre-Emerick Aubameyang,2021-10-18,Mon,8,Home,D 2–2,Arsenal,Crystal Palace,Y*,FW,90.0,25.0,0.0,2.0,10.0,14.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,12.0,56.0,0.0,0.0,0.0,0.0,2.0,1.0,34.0,15.0,44.1,7.0,
Pierre-Emerick Aubameyang,2021-10-22,Fri,9,Home,W 3–1,Arsenal,Aston Villa,Y*,FW,89.0,30.0,1.0,2.0,15.0,17.0,6.0,28.0,0.0,0.0,,0.0,0.0,14.0,167.0,147.0,8.0,4.0,2.0,0.0,0.0,29.0,21.0,72.4,3.0,
Pierre-Emerick Aubameyang,2021-10-30,Sat,10,Away,W 2–0,Arsenal,Leicester City,Y*,FW,90.0,30.0,1.0,8.0,15.0,10.0,3.0,30.0,1.0,1.0,100.0,1.0,0.0,16.0,165.0,90.0,4.0,2.0,1.0,2.0,0.0,47.0,18.0,38.3,2.0,
Pierre-Emerick Aubameyang,2021-11-07,Sun,11,Home,W 1–0,Arsenal,Watford,Y*,FW,90.0,29.0,1.0,5.0,12.0,14.0,5.0,28.0,0.0,0.0,,0.0,0.0,18.0,78.0,25.0,2.0,0.0,0.0,2.0,0.0,30.0,18.0,60.0,5.0,
Pierre-Emerick Aubameyang,2021-11-20,Sat,12,Away,L 0–4,Arsenal,Liverpool,Y*,FW,90.0,20.0,0.0,2.0,14.0,6.0,1.0,17.0,0.0,0.0,,0.0,0.0,7.0,42.0,40.0,3.0,2.0,0.0,2.0,0.0,37.0,14.0,37.8,6.0,
Pierre-Emerick Aubameyang,2021-11-27,Sat,13,Home,W 2–0,Arsenal,Newcastle Utd,Y*,FW,75.0,23.0,0.0,1.0,10.0,12.0,6.0,23.0,0.0,1.0,0.0,1.0,0.0,14.0,39.0,6.0,0.0,0.0,0.0,0.0,1.0,35.0,17.0,48.6,9.0,
Gabriel Dos Santos,2021-09-11,Sat,4,Home,W 1–0,Arsenal,Norwich City,Y,CB,90.0,59.0,12.0,30.0,31.0,4.0,2.0,59.0,0.0,0.0,,0.0,0.0,42.0,237.0,148.0,3.0,1.0,0.0,0.0,0.0,47.0,47.0,100.0,0.0,
Gabriel Dos Santos,2021-09-18,Sat,5,Away,W 1–0,Arsenal,Burnley,Y,CB,90.0,62.0,14.0,45.0,18.0,0.0,0.0,62.0,0.0,0.0,,0.0,0.0,42.0,181.0,99.0,1.0,0.0,0.0,0.0,0.0,44.0,43.0,97.7,0.0,
Gabriel Dos Santos,2021-09-26,Sun,6,Home,W 3–1,Arsenal,Tottenham,Y,CB,90.0,57.0,8.0,25.0,32.0,2.0,2.0,55.0,0.0,0.0,,0.0,0.0,39.0,153.0,46.0,1.0,0.0,0.0,0.0,0.0,41.0,40.0,97.6,0.0,
Gabriel Dos Santos,2021-10-02,Sat,7,Away,D 0–0,Arsenal,Brighton,Y,CB,90.0,50.0,12.0,35.0,13.0,2.0,1.0,49.0,0.0,0.0,,0.0,0.0,36.0,158.0,55.0,1.0,0.0,0.0,0.0,0.0,39.0,36.0,92.3,0.0,
