name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Rúben Dias,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y*,CB,90.0,72.0,76.0,94.7,1724.0,557.0,15.0,16.0,93.8,37.0,37.0,100.0,19.0,22.0,86.4,0.0,0.0,0.0,4.0,0.0,0.0,2.0,
Rúben Dias,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y*,CB,90.0,47.0,51.0,92.2,948.0,271.0,20.0,21.0,95.2,22.0,23.0,95.7,5.0,6.0,83.3,0.0,0.0,0.0,2.0,0.0,0.0,1.0,
Rúben Dias,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,N,CB,19.0,14.0,15.0,93.3,308.0,104.0,4.0,4.0,100.0,7.0,7.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Rúben Dias,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,CB,90.0,49.0,56.0,87.5,938.0,298.0,17.0,20.0,85.0,27.0,28.0,96.4,4.0,5.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,
Rúben Dias,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y*,CB,90.0,80.0,90.0,88.9,1662.0,433.0,26.0,28.0,92.9,43.0,45.0,95.6,11.0,15.0,73.3,0.0,0.0,0.0,6.0,0.0,0.0,6.0,
Rúben Dias,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,CB,90.0,84.0,86.0,97.7,1770.0,487.0,29.0,29.0,100.0,40.0,41.0,97.6,15.0,16.0,93.8,0.0,0.0,0.0,8.0,0.0,0.0,3.0,
Rúben Dias,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Rúben Dias,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,CB,90.0,75.0,83.0,90.4,1468.0,347.0,29.0,32.0,90.6,34.0,37.0,91.9,12.0,14.0,85.7,0.0,0.0,0.0,4.0,0.0,0.0,3.0,
Rúben Dias,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,CB,90.0,63.0,67.0,94.0,1506.0,459.0,9.0,10.0,90.0,43.0,44.0,97.7,11.0,13.0,84.6,0.0,0.0,0.0,5.0,0.0,0.0,2.0,
Rodri,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Rodri,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,DM,90.0,68.0,75.0,90.7,1426.0,240.0,20.0,20.0,100.0,36.0,39.0,92.3,12.0,15.0,80.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,
Rodri,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,DM,90.0,99.0,103.0,96.1,1868.0,273.0,39.0,40.0,97.5,46.0,48.0,95.8,14.0,15.0,93.3,0.0,0.1,2.0,8.0,1.0,0.0,7.0,
Rodri,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,DM,90.0,51.0,54.0,94.4,940.0,173.0,15.0,15.0,100.0,33.0,34.0,97.1,3.0,3.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,
Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodri,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,DM,90.0,73.0,77.0,94.8,1566.0,298.0,23.0,24.0,95.8,34.0,34.0,100.0,16.0,18.0,88.9,0.0,0.0,0.0,9.0,0.0,0.0,7.0,
Rodri,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,DM,90.0,47.0,53.0,88.7,1002.0,160.0,13.0,14.0,92.9,26.0,29.0,89.7,8.0,10.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,
Rodri,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,Y,DM,90.0,93.0,97.0,95.9,1741.0,450.0,43.0,44.0,97.7,43.0,46.0,93.5,7.0,7.0,100.0,0.0,0.0,0.0,9.0,2.0,0.0,8.0,
Rodri,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,DM,90.0,53.0,58.0,91.4,1072.0,242.0,22.0,25.0,88.0,22.0,23.0,95.7,8.0,9.0,88.9,0.0,0.0,0.0,4.0,0.0,0.0,5.0,
