name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Kyle Walker,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,RB,90.0,99.0,2.0,9.0,67.0,25.0,1.0,90.0,1.0,1.0,100.0,1.0,0.0,76.0,290.0,126.0,5.0,1.0,1.0,0.0,2.0,79.0,78.0,98.7,2.0,
Kyle Walker,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,RB,45.0,41.0,2.0,11.0,27.0,4.0,0.0,35.0,0.0,0.0,,0.0,0.0,28.0,107.0,40.0,1.0,0.0,0.0,2.0,0.0,31.0,30.0,96.8,1.0,
Kyle Walker,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,RB,90.0,80.0,3.0,14.0,53.0,17.0,2.0,69.0,0.0,1.0,0.0,1.0,0.0,46.0,187.0,67.0,5.0,1.0,1.0,1.0,1.0,60.0,57.0,95.0,1.0,
Kyle Walker,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,RB,90.0,81.0,7.0,27.0,50.0,11.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,49.0,167.0,54.0,1.0,1.0,0.0,1.0,0.0,56.0,52.0,92.9,0.0,
Kyle Walker,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,RB,90.0,69.0,4.0,12.0,44.0,16.0,0.0,64.0,0.0,0.0,,0.0,0.0,55.0,252.0,122.0,5.0,3.0,0.0,0.0,0.0,55.0,53.0,96.4,0.0,
Kyle Walker,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,RB,90.0,76.0,1.0,25.0,49.0,8.0,1.0,69.0,1.0,1.0,100.0,1.0,0.0,46.0,237.0,98.0,1.0,0.0,0.0,0.0,0.0,54.0,50.0,92.6,1.0,
Kyle Walker,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kyle Walker,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,RB,90.0,74.0,3.0,25.0,40.0,16.0,2.0,66.0,1.0,1.0,100.0,1.0,0.0,49.0,302.0,142.0,6.0,2.0,2.0,0.0,0.0,61.0,55.0,90.2,0.0,
Kyle Walker,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"RB,CB",90.0,89.0,6.0,25.0,50.0,16.0,1.0,76.0,0.0,0.0,,0.0,0.0,61.0,283.0,119.0,3.0,0.0,0.0,0.0,0.0,60.0,58.0,96.7,1.0,
Kyle Walker,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,RB,90.0,118.0,1.0,29.0,79.0,18.0,0.0,112.0,1.0,1.0,100.0,1.0,0.0,80.0,305.0,142.0,4.0,3.0,0.0,1.0,0.0,99.0,95.0,96.0,0.0,
Kyle Walker,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,RB,90.0,121.0,1.0,12.0,86.0,33.0,1.0,116.0,1.0,1.0,100.0,1.0,0.0,102.0,378.0,173.0,9.0,5.0,0.0,1.0,0.0,102.0,101.0,99.0,5.0,
Kyle Walker,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,RB,90.0,110.0,1.0,20.0,75.0,25.0,0.0,108.0,0.0,2.0,0.0,0.0,0.0,98.0,416.0,165.0,6.0,3.0,0.0,1.0,1.0,102.0,99.0,97.1,0.0,
Gabriel Jesus,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,"FW,LW",21.0,7.0,0.0,1.0,4.0,3.0,0.0,7.0,0.0,0.0,,0.0,0.0,6.0,65.0,61.0,2.0,0.0,0.0,1.0,0.0,12.0,6.0,50.0,3.0,
Gabriel Jesus,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,"RW,LW",90.0,86.0,0.0,2.0,32.0,55.0,12.0,85.0,0.0,2.0,0.0,1.0,0.0,69.0,289.0,128.0,12.0,1.0,3.0,5.0,1.0,80.0,73.0,91.3,11.0,
Gabriel Jesus,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,RW,60.0,38.0,0.0,3.0,18.0,19.0,2.0,37.0,0.0,1.0,0.0,0.0,0.0,31.0,129.0,55.0,3.0,1.0,0.0,1.0,0.0,42.0,30.0,71.4,1.0,
Gabriel Jesus,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,RW,83.0,40.0,1.0,4.0,12.0,27.0,7.0,40.0,0.0,3.0,0.0,1.0,0.0,34.0,205.0,111.0,7.0,0.0,2.0,1.0,1.0,39.0,32.0,82.1,2.0,
Gabriel Jesus,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,RW,66.0,34.0,1.0,5.0,16.0,13.0,3.0,33.0,1.0,1.0,100.0,1.0,0.0,24.0,121.0,35.0,2.0,0.0,0.0,2.0,2.0,33.0,24.0,72.7,7.0,
