name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Alex Telles,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Alex Telles,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,LB,90.0,27.0,46.0,58.7,376.0,161.0,19.0,22.0,86.4,6.0,8.0,75.0,2.0,13.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Diogo Dalot,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Diogo Dalot,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Diogo Dalot,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,N,WB,1.0,2.0,2.0,100.0,34.0,29.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Diogo Dalot,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Diogo Dalot,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Diogo Dalot,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,N,LB,57.0,20.0,29.0,69.0,534.0,199.0,3.0,5.0,60.0,11.0,15.0,73.3,6.0,7.0,85.7,0.0,0.0,0.0,1.0,1.0,0.0,6.0,
Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Dalot,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
