name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Luke Shaw,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y,LB,90.0,57.0,2.0,16.0,25.0,18.0,2.0,43.0,1.0,3.0,33.3,2.0,0.0,35.0,199.0,94.0,4.0,0.0,1.0,1.0,1.0,33.0,28.0,84.8,1.0,
Luke Shaw,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y,LB,90.0,71.0,0.0,21.0,35.0,27.0,0.0,57.0,1.0,3.0,33.3,1.0,0.0,40.0,336.0,256.0,9.0,6.0,0.0,1.0,2.0,50.0,39.0,78.0,3.0,
Luke Shaw,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,"LB,WB",90.0,80.0,2.0,17.0,44.0,29.0,0.0,64.0,0.0,0.0,,0.0,0.0,43.0,297.0,196.0,8.0,5.0,0.0,1.0,2.0,55.0,53.0,96.4,1.0,
Luke Shaw,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,LB,90.0,91.0,4.0,9.0,41.0,50.0,3.0,79.0,0.0,0.0,,0.0,0.0,63.0,359.0,232.0,6.0,7.0,0.0,1.0,0.0,76.0,67.0,88.2,6.0,
Luke Shaw,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y,LB,90.0,77.0,2.0,8.0,25.0,45.0,1.0,62.0,0.0,0.0,,0.0,0.0,53.0,188.0,100.0,6.0,0.0,0.0,1.0,0.0,54.0,51.0,94.4,5.0,
Luke Shaw,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y,LB,33.0,23.0,0.0,3.0,9.0,13.0,0.0,19.0,0.0,0.0,,0.0,0.0,15.0,111.0,87.0,4.0,2.0,0.0,0.0,1.0,20.0,17.0,85.0,2.0,
Luke Shaw,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,LB,90.0,109.0,2.0,19.0,52.0,43.0,1.0,86.0,1.0,1.0,100.0,1.0,0.0,66.0,295.0,156.0,10.0,4.0,0.0,0.0,1.0,78.0,70.0,89.7,0.0,
Luke Shaw,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,LB,90.0,75.0,4.0,17.0,35.0,28.0,1.0,68.0,1.0,2.0,50.0,1.0,0.0,53.0,255.0,159.0,9.0,4.0,0.0,0.0,0.0,58.0,56.0,96.6,3.0,
Luke Shaw,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,"LB,CB",90.0,53.0,4.0,21.0,25.0,10.0,0.0,45.0,0.0,0.0,,0.0,0.0,36.0,185.0,90.0,2.0,0.0,0.0,0.0,0.0,38.0,35.0,92.1,0.0,
Luke Shaw,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,WB,90.0,73.0,8.0,29.0,20.0,28.0,1.0,61.0,1.0,2.0,50.0,1.0,0.0,37.0,214.0,106.0,2.0,1.0,0.0,1.0,2.0,44.0,36.0,81.8,2.0,
