name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Andreas Christensen,2021-10-30,Sat,10,Away,W 3–0,Chelsea,Newcastle Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,107.0,116.0,92.2,9.0,87.0,17.0,0.0,0.0,
Andreas Christensen,2021-11-06,Sat,11,Home,D 1–1,Chelsea,Burnley,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,12.0,0.0,1.0,2.0,0.2,0.2,0.0,0.0,0.0,68.0,81.0,84.0,8.0,52.0,2.0,0.0,0.0,
Andreas Christensen,2021-11-20,Sat,12,Away,W 3–0,Chelsea,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andreas Christensen,2021-11-28,Sun,13,Home,D 1–1,Chelsea,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andreas Christensen,2021-12-01,Wed,14,Away,W 2–1,Chelsea,Watford,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,58.0,84.5,4.0,34.0,5.0,0.0,0.0,
Kai Havertz,2021-08-14,Sat,1,Home,W 3–0,Chelsea,Crystal Palace,N,AM,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,1.0,9.0,2.0,0.0,0.0,
Kai Havertz,2021-08-22,Sun,2,Away,W 2–0,Chelsea,Arsenal,Y,LW,89.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,53.0,13.0,1.0,0.0,1.0,0.5,0.5,0.0,5.0,0.0,39.0,43.0,90.7,7.0,39.0,5.0,0.0,1.0,
Kai Havertz,2021-08-28,Sat,3,Away,D 1–1,Chelsea,Liverpool,Y,AM,45.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,20.0,3.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,6.0,11.0,54.5,0.0,11.0,2.0,0.0,0.0,
Kai Havertz,2021-09-11,Sat,4,Home,W 3–0,Chelsea,Aston Villa,Y,AM,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,12.0,1.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,20.0,23.0,87.0,0.0,20.0,3.0,0.0,3.0,
Kai Havertz,2021-09-19,Sun,5,Away,W 3–0,Chelsea,Tottenham,Y,"LW,FW",69.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,12.0,0.0,0.0,3.0,0.2,0.2,0.0,2.0,0.0,20.0,28.0,71.4,0.0,33.0,7.0,0.0,4.0,
Kai Havertz,2021-09-25,Sat,6,Home,L 0–1,Chelsea,Manchester City,N,"AM,CM",31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,7.0,0.0,0.0,0.0,
Kai Havertz,2021-10-02,Sat,7,Home,W 3–1,Chelsea,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kai Havertz,2021-10-16,Sat,8,Away,W 1–0,Chelsea,Brentford,N,FW,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,3.0,0.0,0.0,0.0,
Kai Havertz,2021-10-23,Sat,9,Home,W 7–0,Chelsea,Norwich City,Y,FW,69.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,43.0,18.0,0.0,2.0,2.0,0.3,0.3,0.0,1.0,0.0,24.0,28.0,85.7,1.0,33.0,6.0,1.0,2.0,
Kai Havertz,2021-10-30,Sat,10,Away,W 3–0,Chelsea,Newcastle Utd,Y,FW,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,47.0,9.0,2.0,0.0,1.0,0.4,0.4,0.0,5.0,1.0,28.0,35.0,80.0,4.0,28.0,4.0,2.0,2.0,
Kai Havertz,2021-11-06,Sat,11,Home,D 1–1,Chelsea,Burnley,Y,FW,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,52.0,8.0,1.0,1.0,3.0,0.5,0.5,0.0,1.0,0.0,33.0,41.0,80.5,7.0,35.0,7.0,0.0,0.0,
Kai Havertz,2021-11-20,Sat,12,Away,W 3–0,Chelsea,Leicester City,Y,FW,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,17.0,1.0,0.0,3.0,0.1,0.1,0.0,1.0,0.0,19.0,22.0,86.4,1.0,22.0,4.0,0.0,0.0,
Kai Havertz,2021-11-28,Sun,13,Home,D 1–1,Chelsea,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kai Havertz,2021-12-01,Wed,14,Away,W 2–1,Chelsea,Watford,Y,"FW,AM",90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,15.0,0.0,1.0,2.0,0.1,0.1,0.7,2.0,1.0,13.0,21.0,61.9,0.0,29.0,3.0,4.0,4.0,
Thiago Silva,2021-08-14,Sat,1,Home,W 3–0,Chelsea,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Thiago Silva,2021-08-22,Sun,2,Away,W 2–0,Chelsea,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Thiago Silva,2021-08-28,Sat,3,Away,D 1–1,Chelsea,Liverpool,N,CB,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,85.7,0.0,10.0,1.0,0.0,0.0,
Thiago Silva,2021-09-11,Sat,4,Home,W 3–0,Chelsea,Aston Villa,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,1.0,3.0,5.0,0.0,0.0,0.1,1.0,0.0,58.0,67.0,86.6,4.0,46.0,2.0,0.0,0.0,
Thiago Silva,2021-09-19,Sun,5,Away,W 3–0,Chelsea,Tottenham,Y,CB,90.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,77.0,8.0,2.0,7.0,2.0,0.1,0.1,0.0,1.0,0.0,52.0,60.0,86.7,1.0,43.0,1.0,0.0,0.0,
Thiago Silva,2021-09-25,Sat,6,Home,L 0–1,Chelsea,Manchester City,N,CB,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,28.0,29.0,96.6,0.0,23.0,2.0,0.0,0.0,
Thiago Silva,2021-10-02,Sat,7,Home,W 3–1,Chelsea,Southampton,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,69.0,75.0,92.0,5.0,51.0,7.0,2.0,2.0,
Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thiago Silva,2021-10-23,Sat,9,Home,W 7–0,Chelsea,Norwich City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,85.0,90.0,94.4,3.0,61.0,7.0,0.0,0.0,
Thiago Silva,2021-10-30,Sat,10,Away,W 3–0,Chelsea,Newcastle Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,87.0,97.7,5.0,61.0,19.0,0.0,0.0,
Thiago Silva,2021-11-06,Sat,11,Home,D 1–1,Chelsea,Burnley,Y,CB,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,91.0,4.0,4.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,74.0,80.0,92.5,6.0,67.0,4.0,0.0,0.0,
Thiago Silva,2021-11-20,Sat,12,Away,W 3–0,Chelsea,Leicester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,92.0,98.9,4.0,70.0,2.0,0.0,0.0,
Thiago Silva,2021-11-28,Sun,13,Home,D 1–1,Chelsea,Manchester Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,76.0,83.0,91.6,4.0,72.0,2.0,0.0,0.0,
